Year,quarter,citymarketid_1,citymarketid_2,city1,city2,nsmiles,passengers,fare,carrier_lg,large_ms,fare_lg,carrier_low,lf_ms,fare_low,TotalFaredPax_city1,TotalPerLFMkts_city1,TotalPerPrem_city1,TotalFaredPax_city2,TotalPerLFMkts_city2,TotalPerPrem_city2,fare_per_miles,cpi_adj,fare_real,fare_lg_real,fare_low_real
2022,2,32457,31123,"San Francisco, CA (Metropolitan Area)","St. Louis, MO",1735,497,369.4,WN,0.5242,338.12,WN,0.5242,338.12,3052830.0,0.872633333333333,-0.0513,2080820.0,0.9433,0.0163,0.21291066282420748,102.3515384596872,360.91299218281324,330.3516538084808,330.3516538084808
2022,2,30140,32211,"Albuquerque, NM","Las Vegas, NV",486,495,182.65,WN,0.8552,184.83,G4,0.0124,74.96,859310.0,0.9527,-0.0039,8077110.0,0.9886,-0.1298,0.3758230452674897,102.3515384596872,178.45359507902234,180.58350932633834,73.23778531137975
2022,2,33342,33195,"Milwaukee, WI","Tampa, FL (Metropolitan Area)",1075,491,215.03,WN,0.7835,208.2,F9,0.051,95.42,1074430.0,0.8638,0.0057,2354155.0,0.9619,-0.3097,0.2000279069767442,102.3515384596872,210.08966082585366,203.41658086751954,93.22771443985934
2022,2,33244,30852,"Memphis, TN","Washington, DC (Metropolitan Area)",787,488,261.87,AA,0.6857,265.86,WN,0.164,212.29,853100.0,0.766,0.0165,3085150.0,0.639633333333333,0.0749333333333333,0.3327445997458704,102.3515384596872,255.8535063966251,259.7518356841439,207.4126126434473
2022,2,31650,31123,"Minneapolis/St. Paul, MN","St. Louis, MO",448,486,232.3,DL,0.6798,260.65,WN,0.3107,169.04,3993910.0,0.9401,0.0516,2080820.0,0.9433,0.0163,0.5185267857142858,102.3515384596872,226.96288057408643,254.6615360380354,165.15628640655862
2022,2,30647,31453,"Cleveland, OH (Metropolitan Area)","Houston, TX",1106,486,287.02,UA,0.7533,297.69,WN,0.123,245.64,907055.0,0.75455,-0.0910499999999999,2744710.0,0.8396,0.00639999999999999,0.25951175406871607,102.3515384596872,280.42568223148635,290.8505377447257,239.9963925278458
2022,2,30615,32211,"El Paso, TX","Las Vegas, NV",583,485,172.76,WN,0.6759,190.82,G4,0.1105,93.61,699930.0,0.9346,-0.0237,8077110.0,0.9886,-0.1298,0.29632933104631215,102.3515384596872,168.79081897537307,186.4358883820369,91.4592993996566
2022,2,32457,31884,"San Francisco, CA (Metropolitan Area)","Spokane, WA",742,485,183.87,WN,0.5019,165.14,WN,0.5019,165.14,3052830.0,0.872633333333333,-0.0513,667840.0,0.6818,-0.0426,0.24780323450134772,102.3515384596872,179.64556543761202,161.34588935860796,161.34588935860796
2022,2,32575,34433,"Los Angeles, CA (Metropolitan Area)","Santa Rosa, CA",433,485,159.91,AS,0.6749,185.27,XP,0.294,97.26,2751880.0,0.90786,-0.06786,104920.0,0.2627,-0.0058,0.36930715935334874,102.3515384596872,156.23604921481774,181.0134002753379,95.02544022658479
2022,2,30423,31057,"Austin, TX","Charlotte, NC",1032,484,280.33,AA,0.8833,282.05,WN,0.0449,252.17,3590040.0,0.9204,-0.0244,3026290.0,0.4456,0.1495,0.2716375968992248,102.3515384596872,273.88938575692487,275.5698685575595,246.37636502095293
2022,2,31136,34100,"Jacksonville, FL","Philadelphia, PA",742,483,253.94,AA,0.5626,326.26,F9,0.345,128.78,1295750.0,0.8222,0.0529,3744450.0,0.7986,0.0579,0.34223719676549863,102.3515384596872,248.1056990657921,318.7641386831745,125.82126457309879
2022,2,31135,30852,"Myrtle Beach, SC","Washington, DC (Metropolitan Area)",399,483,137.99,WN,0.4713,142.2,NK,0.286,80.62,775720.0,0.9712,-0.2898,3085150.0,0.639633333333333,0.0749333333333333,0.3458395989974938,102.3515384596872,134.8196637555669,138.9329385175854,78.76774615532867
2022,2,31295,31135,"Detroit, MI","Myrtle Beach, SC",636,482,135.33,NK,0.5909,96.69,NK,0.5909,96.69,3607370.0,0.7736,0.0789,775720.0,0.9712,-0.2898,0.21278301886792456,102.3515384596872,132.2207775638877,94.46853604265353,94.46853604265353
2022,2,32211,31884,"Las Vegas, NV","Spokane, WA",806,482,190.17,WN,0.6225,194.19,F9,0.1085,107.97,8077110.0,0.9886,-0.1298,667840.0,0.6818,-0.0426,0.2359429280397022,102.3515384596872,185.80082220737845,189.7284622414199,105.48937673518773
2022,2,30693,33570,"Nashville, TN","San Diego, CA",1751,480,382.07,WN,0.7266,358.16,NK,0.0179,271.52,3336830.0,0.9676,0.0451,4176690.0,0.9538,-0.0037,0.21820102798400914,102.3515384596872,373.2918974642324,349.9312324856427,265.28179652809274
2022,2,33198,32457,"Kansas City, MO","San Francisco, CA (Metropolitan Area)",1499,479,368.1,WN,0.5887,364.68,DL,0.1843,362.72,1854790.0,0.9136,0.0568,3052830.0,0.872633333333333,-0.0513,0.2455637091394263,102.3515384596872,359.6428598334964,356.3014347299089,354.3864659570927
2022,2,32575,33851,"Los Angeles, CA (Metropolitan Area)","Oklahoma City, OK",1187,478,317.44,AA,0.4886,348.48,WN,0.3646,271.51,2751880.0,0.90786,-0.06786,697850.0,0.9005,0.0416,0.26743049705139005,102.3515384596872,310.14677920550145,340.47363160765235,265.27202627925186
2022,2,30189,30466,"Colorado Springs, CO","Phoenix, AZ",551,476,133.16,WN,0.7506,141.98,F9,0.2173,82.58,394290.0,0.9318,-0.0904,3243320.0,0.9674,-0.2406,0.24166969147005443,102.3515384596872,130.1006335654126,138.7179930430856,80.68271492814488
2022,2,31066,31714,"Columbus, OH","Fort Myers, FL",930,475,207.79,WN,0.718,213.58,NK,0.1361,113.95,759770.0,0.927999999999999,-0.2662,2088820.0,0.9198,-0.0167,0.22343010752688172,102.3515384596872,203.01600066504267,208.67297474392328,111.3319855420454
2022,2,30189,30194,"Colorado Springs, CO","Dallas/Fort Worth, TX",602,475,179.18,WN,0.5056,150.22,WN,0.5056,150.22,394290.0,0.9318,-0.0904,4084590.0,0.774699999999999,0.06305,0.29764119601328903,102.3515384596872,175.06331873123034,146.7686780879865,146.7686780879865
2022,2,31871,31703,"Greenville/Spartanburg, SC","New York City, NY (Metropolitan Area)",643,470,230.89,DL,0.441,235.53,UA,0.3624,228.72,370650.0,0.517,0.1345,2775238.33333333,0.829349999999999,-0.1068,0.3590824261275272,102.3515384596872,225.58527548751962,230.11867094969682,223.46513148904452
2022,2,30423,34057,"Austin, TX","Portland, OR",1715,469,310.4,AS,0.5034,308.23,UA,0.1231,294.25,3590040.0,0.9204,-0.0244,2685860.0,0.7903,0.0277,0.18099125364431484,102.3515384596872,303.2685240215085,301.1483800230334,287.4895721434564
2022,2,30397,30693,"Atlanta, GA (Metropolitan Area)","Nashville, TN",214,468,205.65,DL,0.6896,230.78,WN,0.309,149.39,7463050.0,0.8902,0.1202,3336830.0,0.9676,0.0451,0.960981308411215,102.3515384596872,200.9251674130903,225.47780275026975,145.95774743419184
2022,2,30397,33192,"Atlanta, GA (Metropolitan Area)","Sacramento, CA",2092,466,427.35,DL,0.6683,473.99,WN,0.1378,346.62,7463050.0,0.8902,0.1202,2243010.0,0.9737,-0.0721,0.20427820267686425,102.3515384596872,417.53158421582367,463.1000248097771,338.6563653232451
2022,2,30140,31703,"Albuquerque, NM","New York City, NY (Metropolitan Area)",1861,465,301.94,B6,0.4526,236.24,B6,0.4526,236.24,859310.0,0.9527,-0.0039,2775238.33333333,0.829349999999999,-0.1068,0.16224610424502955,102.3515384596872,295.00289350210784,230.8123586174007,230.8123586174007
2022,2,33316,30852,"Omaha, NE","Washington, DC (Metropolitan Area)",1025,465,269.72,WN,0.588,239.3,WN,0.588,239.3,854550.0,0.9024,0.0984,3085150.0,0.639633333333333,0.0749333333333333,0.2631414634146342,102.3515384596872,263.52315173673094,233.8020547627158,233.8020547627158
2022,2,33192,34614,"Sacramento, CA","Salt Lake City, UT",532,463,207.22,DL,0.6059,225.21,WN,0.378,176.6,2243010.0,0.9737,-0.0721,2910960.0,0.8096,0.0534,0.3895112781954887,102.3515384596872,202.45909648111143,220.03577414588895,172.54259453027834
2022,2,33495,30559,"New Orleans, LA","Seattle, WA",2086,463,384.05,AS,0.59,390.97,UA,0.1202,377.97,2407230.0,0.9654,-0.0025,5695210.0,0.5944,-0.0207,0.18410834132310644,102.3515384596872,375.22640673473046,381.9874189326327,369.28609543946385
2022,2,31703,34321,"New York City, NY (Metropolitan Area)","Portland, ME",284,462,187.11,DL,0.5019,198.92,B6,0.1071,155.02,2775238.33333333,0.829349999999999,-0.1068,374430.0,0.6447,0.0502,0.6588380281690142,102.3515384596872,182.81112606206332,194.34978994316515,151.45839753161806
2022,2,30198,32457,"Pittsburgh, PA","San Francisco, CA (Metropolitan Area)",2254,459,432.63,UA,0.619,434.01,WN,0.1593,370.03,1582850.0,0.8293,0.0242,3052830.0,0.872633333333333,-0.0513,0.19193877551020408,102.3515384596872,422.69027560381835,424.03856994386246,361.5285178597899
2022,2,30529,32575,"Hartford, CT","Los Angeles, CA (Metropolitan Area)",2527,459,388.36,B6,0.3763,314.0,B6,0.3763,314.0,1147490.0,0.8184,-0.0114,2751880.0,0.90786,-0.06786,0.15368421052631578,102.3515384596872,379.437383985158,306.7858136042322,306.7858136042322
2022,2,30721,34986,"Boston, MA (Metropolitan Area)","Sarasota/Bradenton, FL",1240,459,256.29,B6,0.3393,300.71,G4,0.1862,145.94,2407316.66666666,0.885466666666666,0.0320333333333333,758250.0,0.9285,-0.1148,0.20668548387096775,102.3515384596872,250.4017075434034,293.8011528946772,142.58701158408167
2022,2,30977,33105,"Chicago, IL","Cincinnati, OH",264,456,219.92,UA,0.5258,236.83,WN,0.2355,148.11,4946365.0,0.77455,0.0177999999999999,1436510.0,0.8665,0.0036,0.833030303030303,102.3515384596872,214.8673125090533,231.38880329901372,144.7071555825568
2022,2,31453,32337,"Houston, TX","Indianapolis, IN",861,453,290.05,UA,0.4893,314.71,WN,0.3715,247.02,2744710.0,0.8396,0.00639999999999999,1687320.0,0.8374,0.0571,0.33687572590011616,102.3515384596872,283.38606763027883,307.479501271936,241.34468686788992
2022,2,31714,30198,"Fort Myers, FL","Pittsburgh, PA",966,452,229.23,WN,0.6554,223.54,NK,0.1252,150.0,2088820.0,0.9198,-0.0167,1582850.0,0.8293,0.0242,0.23729813664596272,102.3515384596872,223.96341417993037,218.4041425894588,146.55373261348672
2022,2,30977,34524,"Chicago, IL","Richmond, VA",642,452,212.79,UA,0.4674,225.34,WN,0.2151,163.27,4946365.0,0.77455,0.0177999999999999,782080.0,0.7298,-0.0301,0.3314485981308411,102.3515384596872,207.90112508549223,220.16278738082065,159.51885282535983
2022,2,30693,33495,"Nashville, TN","New Orleans, LA",471,449,209.36,WN,0.9459,203.57,WN,0.9459,203.57,3336830.0,0.9676,0.0451,2407230.0,0.9654,-0.0025,0.4445010615711253,102.3515384596872,204.54992973306386,198.89295565418325,198.89295565418325
2022,2,30140,30852,"Albuquerque, NM","Washington, DC (Metropolitan Area)",1670,447,370.87,WN,0.4254,334.9,WN,0.4254,334.9,859310.0,0.9527,-0.0039,3085150.0,0.639633333333333,0.0749333333333333,0.22207784431137725,102.3515384596872,362.34921876242544,327.2056336817113,327.2056336817113
2022,2,30647,32457,"Cleveland, OH (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2187,446,404.17,UA,0.7265,408.71,F9,0.032,218.73,907055.0,0.75455,-0.0910499999999999,3052830.0,0.872633333333333,-0.0513,0.18480566986739827,102.3515384596872,394.8841474026195,399.3198403763877,213.70465289698632
2022,2,30194,33316,"Dallas/Fort Worth, TX","Omaha, NE",586,446,253.12,AA,0.7416,258.69,WN,0.2308,231.82,4084590.0,0.774699999999999,0.06305,854550.0,0.9024,0.0984,0.4319453924914676,102.3515384596872,247.30453866083838,252.74656726521917,226.49390862972325
2022,2,32575,33342,"Los Angeles, CA (Metropolitan Area)","Milwaukee, WI",1756,446,310.74,WN,0.2976,318.73,NK,0.2414,154.35,2751880.0,0.90786,-0.06786,1074430.0,0.8638,0.0057,0.17695899772209567,102.3515384596872,303.6007124820991,311.40714130597746,150.80379085927783
2022,2,31650,34492,"Minneapolis/St. Paul, MN","Raleigh/Durham, NC",980,446,271.71,DL,0.7638,290.03,SY,0.1119,151.78,3993910.0,0.9401,0.0516,2267730.0,0.8264,0.0412,0.2772551020408163,102.3515384596872,265.4674312560698,283.36652713259696,148.29283690716676
2022,2,30189,32211,"Colorado Springs, CO","Las Vegas, NV",604,444,128.79,WN,0.6387,135.5,F9,0.3205,97.27,394290.0,0.9318,-0.0904,8077110.0,0.9886,-0.1298,0.21322847682119203,102.3515384596872,125.83103482193968,132.38687179418298,95.03521047542567
2022,2,31295,34492,"Detroit, MI","Raleigh/Durham, NC",501,443,228.12,DL,0.7734,247.35,F9,0.0905,89.03,3607370.0,0.7736,0.0789,2267730.0,0.8264,0.0412,0.4553293413173653,102.3515384596872,222.8789165585906,241.66710507963958,86.98452543052481
2022,2,31136,32575,"Jacksonville, FL","Los Angeles, CA (Metropolitan Area)",2153,443,349.59,B6,0.3544,235.48,B6,0.3544,235.48,1295750.0,0.8222,0.0529,2751880.0,0.90786,-0.06786,0.16237343241987923,102.3515384596872,341.5581292289921,230.06981970549234,230.06981970549234
2022,2,34100,31123,"Philadelphia, PA","St. Louis, MO",814,443,258.35,AA,0.5149,289.58,WN,0.4618,219.49,3744450.0,0.7986,0.0579,2080820.0,0.9433,0.0163,0.31738329238329244,102.3515384596872,252.41437880462863,282.9268659347565,214.44719180889467
2022,2,31423,30466,"Des Moines, IA","Phoenix, AZ",1149,442,221.08,AA,0.6041,265.42,G4,0.3027,118.16,513680.0,0.8017,-0.0548,3243320.0,0.9674,-0.2406,0.19241079199303743,102.3515384596872,216.00066137459763,259.3219447351443,115.44526030406392
2022,2,31057,33570,"Charlotte, NC","San Diego, CA",2077,442,431.14,AA,0.7325,448.23,F9,0.0296,185.03,3026290.0,0.4456,0.1495,4176690.0,0.9538,-0.0037,0.20757823784304286,102.3515384596872,421.2345085265244,437.931863795621,180.7789143031563
2022,2,31453,34057,"Houston, TX","Portland, OR",1843,441,354.38,UA,0.6983,362.22,WN,0.1265,317.92,2744710.0,0.8396,0.00639999999999999,2685860.0,0.7903,0.0277,0.19228431904503526,102.3515384596872,346.2380784237828,353.89795351504773,310.61575114986465
2022,2,32211,33851,"Las Vegas, NV","Oklahoma City, OK",986,441,221.84,WN,0.57,245.04,G4,0.1487,116.53,8077110.0,0.9886,-0.1298,697850.0,0.9005,0.0416,0.2249898580121704,102.3515384596872,216.74320028650595,239.41017759739188,113.85270974299738
2022,2,33214,32457,"San Antonio, TX","San Francisco, CA (Metropolitan Area)",1482,441,304.5,WN,0.406,264.78,WN,0.406,264.78,1720100.0,0.9006,0.0465,3052830.0,0.872633333333333,-0.0513,0.2054655870445344,102.3515384596872,297.504077205378,258.6966488093267,258.6966488093267
2022,2,33667,31454,"Norfolk, VA (Metropolitan Area)","Orlando, FL",662,440,196.44,F9,0.3964,113.81,F9,0.3964,113.81,434165.0,0.39265,0.07985,8267960.0,0.9438,-0.0946,0.29673716012084594,102.3515384596872,191.9267682306222,111.19520205827281,111.19520205827281
2022,2,30194,31714,"Dallas/Fort Worth, TX","Fort Myers, FL",1017,438,290.74,AA,0.8423,294.02,WN,0.0867,248.62,4084590.0,0.774699999999999,0.06305,2088820.0,0.9198,-0.0167,0.2858800393313668,102.3515384596872,284.06021480030086,287.26485642011573,242.90792668243378
2022,2,30792,30852,"Buffalo, NY","Washington, DC (Metropolitan Area)",296,438,177.82,WN,0.448,164.89,WN,0.448,164.89,813230.0,0.829,-0.0642,3085150.0,0.639633333333333,0.0749333333333333,0.6007432432432432,102.3515384596872,173.73456488886805,161.10163313758548,161.10163313758548
2022,2,30599,30194,"Birmingham, AL","Dallas/Fort Worth, TX",597,437,245.26,AA,0.515,272.72,WN,0.4364,200.32,486020.0,0.7025,0.1535,4084590.0,0.774699999999999,0.06305,0.41082077051926297,102.3515384596872,239.62512307189166,266.45422638900067,195.71762478089104
2022,2,31057,30559,"Charlotte, NC","Seattle, WA",2279,436,438.45,AA,0.8048,444.0,DL,0.1131,426.97,3026290.0,0.4456,0.1495,5695210.0,0.5944,-0.0207,0.19238701184730145,102.3515384596872,428.3765604292216,433.79904853592063,417.1603147598695
2022,2,30325,31423,"Denver, CO","Des Moines, IA",589,434,157.75,UA,0.5917,177.35,F9,0.2332,97.66,7690050.0,0.9596,-0.0227,513680.0,0.8017,-0.0548,0.26782682512733447,102.3515384596872,154.12567546518352,173.27536319334578,95.41625018022074
2022,2,30423,30615,"Austin, TX","El Paso, TX",528,434,169.6,WN,0.7035,163.56,WN,0.7035,163.56,3590040.0,0.9204,-0.0244,699930.0,0.9346,-0.0237,0.3212121212121212,102.3515384596872,165.70342034164898,159.80219004174592,159.80219004174592
2022,2,31624,31703,"Key West, FL","New York City, NY (Metropolitan Area)",1229,432,284.1,UA,0.5092,287.9,B6,0.1251,263.41,254850.0,0.1996,0.1306,2775238.33333333,0.829349999999999,-0.1068,0.23116354759967456,102.3515384596872,277.57276956994383,281.2854641294855,257.3581247181236
2022,2,30721,33214,"Boston, MA (Metropolitan Area)","San Antonio, TX",1764,432,288.87,B6,0.4592,252.01,B6,0.4592,252.01,2407316.66666666,0.885466666666666,0.0320333333333333,1720100.0,0.9006,0.0465,0.16375850340136056,102.3515384596872,282.2331782670527,246.22004103949857,246.22004103949857
2022,2,31453,33192,"Houston, TX","Sacramento, CA",1624,432,314.37,UA,0.4448,333.73,WN,0.4427,300.85,2744710.0,0.8396,0.00639999999999999,2243010.0,0.9737,-0.0721,0.19357758620689655,102.3515384596872,307.14731281134544,326.06251456732616,293.9379363784499
2022,2,32467,33667,"Miami, FL (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",812,432,211.42,AA,0.4506,258.21,F9,0.2075,105.49,4341625.0,0.92085,-0.11065,434165.0,0.39265,0.07985,0.2603694581280788,102.3515384596872,206.56260099428906,252.277595320856,103.06635502264474
2022,2,33214,30559,"San Antonio, TX","Seattle, WA",1774,432,337.74,AS,0.5513,352.96,WN,0.1126,291.12,1720100.0,0.9006,0.0465,5695210.0,0.5944,-0.0207,0.19038331454340474,102.3515384596872,329.9803843525267,344.8507030883751,284.43148425625503
2022,2,30423,33198,"Austin, TX","Kansas City, MO",650,430,182.71,WN,0.6252,175.77,WN,0.6252,175.77,3590040.0,0.9204,-0.0244,1854790.0,0.9136,0.0568,0.2810923076923077,102.3515384596872,178.51221657206773,171.73166387648374,171.73166387648374
2022,2,32575,34653,"Los Angeles, CA (Metropolitan Area)","Tulsa, OK",1283,430,271.14,AA,0.3662,344.11,G4,0.2024,115.63,2751880.0,0.90786,-0.06786,542040.0,0.8596,-0.0109,0.2113328137178488,102.3515384596872,264.91052707213856,336.2040328641794,112.97338734731645
2022,2,30158,32467,"Atlantic City, NJ","Miami, FL (Metropolitan Area)",998,429,104.82,NK,0.9985,104.64,NK,0.9985,104.64,161560.0,1.0,-0.5116,4341625.0,0.92085,-0.11065,0.10503006012024048,102.3515384596872,102.4117483503045,102.23588387116833,102.23588387116833
2022,2,30994,30194,"Charleston, SC","Dallas/Fort Worth, TX",987,428,262.37,AA,0.644,273.46,WN,0.2764,214.46,1133010.0,0.7633,-0.0292,4084590.0,0.774699999999999,0.06305,0.2658257345491388,102.3515384596872,256.34201883867007,267.17722480322715,209.53275664192242
2022,2,31650,34614,"Minneapolis/St. Paul, MN","Salt Lake City, UT",991,428,323.49,DL,0.905,331.85,WN,0.0444,241.18,3993910.0,0.9401,0.0516,2910960.0,0.8096,0.0534,0.32642785065590313,102.3515384596872,316.0577797542455,324.2257077852371,235.63886154480483
2022,2,30257,32467,"Albany, NY","Miami, FL (Metropolitan Area)",1225,425,203.0,B6,0.5775,180.95,B6,0.5775,180.95,508040.0,0.7879,-0.0227,4341625.0,0.92085,-0.11065,0.1657142857142857,102.3515384596872,198.33605147025202,176.79265277606945,176.79265277606945
2022,2,33044,32467,"Louisville, KY","Miami, FL (Metropolitan Area)",910,425,219.99,AA,0.388,284.44,G4,0.1274,110.58,728830.0,0.8324,0.0608,4341625.0,0.92085,-0.11065,0.24174725274725276,102.3515384596872,214.9357042509396,277.9049580305344,108.0394116826624
2022,2,30666,32211,"Bellingham, WA","Las Vegas, NV",954,425,114.33,G4,0.6667,109.88,G4,0.6667,109.88,108650.0,0.9722,-0.4081,8077110.0,0.9886,-0.1298,0.11984276729559748,102.3515384596872,111.70325499799957,107.35549426379946,107.35549426379946
2022,2,30140,30325,"Albuquerque, NM","Denver, CO",349,423,170.83,WN,0.5954,169.89,WN,0.5954,169.89,859310.0,0.9527,-0.0039,7690050.0,0.9596,-0.0227,0.4894842406876791,102.3515384596872,166.90516094907957,165.98675755803504,165.98675755803504
2022,2,30325,30436,"Denver, CO","Tucson, AZ",639,421,210.22,WN,0.5994,197.35,WN,0.5994,197.35,7690050.0,0.9596,-0.0227,607740.0,0.7209,-0.004,0.32898278560250394,102.3515384596872,205.39017113338116,192.815860875144,192.815860875144
2022,2,30713,30325,"Boise, ID","Denver, CO",649,418,217.94,WN,0.4771,196.76,WN,0.4771,196.76,773410.0,0.6366,-0.0397,7690050.0,0.9596,-0.0227,0.335808936825886,102.3515384596872,212.9328032385553,192.23941619353096,192.23941619353096
2022,2,30194,32896,"Dallas/Fort Worth, TX","Lubbock, TX",293,418,163.16,WN,0.6607,150.33,WN,0.6607,150.33,4084590.0,0.774699999999999,0.06305,151510.0,0.9071,-0.0358,0.5568600682593856,102.3515384596872,159.41138008810995,146.87615082523638,146.87615082523638
2022,2,33244,32467,"Memphis, TN","Miami, FL (Metropolitan Area)",859,417,226.47,AA,0.4215,262.46,G4,0.2233,113.52,853100.0,0.766,0.0165,4341625.0,0.92085,-0.11065,0.26364377182770665,102.3515384596872,221.26682549984224,256.4299510782381,110.91186484188674
2022,2,30423,32337,"Austin, TX","Indianapolis, IN",919,417,226.76,AA,0.4347,248.59,G4,0.1209,101.76,3590040.0,0.9204,-0.0244,1687320.0,0.8374,0.0571,0.24674646354733404,102.3515384596872,221.5501627162283,242.87861593591109,99.42205220498938
2022,2,31057,31123,"Charlotte, NC","St. Louis, MO",575,416,216.45,AA,0.7052,233.41,WN,0.2713,167.79,3026290.0,0.4456,0.1495,2080820.0,0.9433,0.0163,0.3764347826086956,102.3515384596872,211.4770361612613,228.0473781954262,163.93500530144624
